year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,opponent_league_rank_prev,opponent_division,team_division,team_rank_prev,team_league_rank_prev,team_rank,team_league_rank,rank_diff,team_rank_diff,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,city,league,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2023,Round of 16,4,1141479,2023-12-06 17:00:00+00:00,SC Paderborn 07,185,Bayer Leverkusen,168,0,0,90,BayArena,6.0,6.0,1.0,2.0,24.0,6.0,25.0,7.0,-18.0,1.0,0,4,2023-12-09 12:00:00+00:00,Hamburger SV,2,1.0,3,145.0,Paderborn,,,,,,,0
2021,Round of 16,4,810119,2022-01-18 19:45:00+00:00,FC St. Pauli,186,Borussia Dortmund,165,1,1,90,Millerntor-Stadion,3.0,3.0,1.0,2.0,28.0,10.0,23.0,5.0,-25.0,-5.0,0,4,2022-01-21 17:30:00+00:00,Hamburger SV,2,0.0,0,0.0,Hamburg,Bundesliga_2,32.0,25.4,14.0,0.802,25.68,0
2021,Quarter-finals,3,832027,2022-03-01 19:45:00+00:00,FC St. Pauli,186,Union Berlin,182,0,0,90,Stadion An der Alten Försterei,7.0,7.0,1.0,2.0,28.0,10.0,23.0,5.0,-21.0,-5.0,0,4,2022-03-05 12:30:00+00:00,Karlsruher SC,3,1.0,3,271.0,Hamburg,Bundesliga_2,32.0,25.4,14.0,0.802,25.68,0
2023,Round of 16,4,1141478,2023-12-05 19:45:00+00:00,FC St. Pauli,186,FC 08 Homburg,1634,1,0,90,Waldstadion Homburg,21.0,0.0,4.0,2.0,23.0,5.0,19.0,1.0,-2.0,-4.0,1,4,2023-12-09 19:30:00+00:00,VfL Osnabruck,3,,1,,Hamburg,,,,,,,0
2023,Quarter-finals,3,1147024,2024-01-30 19:45:00+00:00,FC St. Pauli,186,Fortuna Dusseldorf,158,0,1,120,Millerntor-Stadion,22.0,4.0,2.0,2.0,23.0,5.0,19.0,1.0,-1.0,-4.0,1,4,2024-02-03 12:00:00+00:00,SpVgg Greuther Furth,3,1.0,3,0.0,Hamburg,,,,,,,1
2018,3rd Round,4,57513,2019-02-05 19:45:00+00:00,MSV Duisburg,187,SC Paderborn 07,185,0,1,90,Schauinsland-Reisen-Arena,37.0,1.0,3.0,2.0,22.0,4.0,36.0,18.0,15.0,14.0,1,4,2019-02-09 12:00:00+00:00,SpVgg Greuther Furth,3,0.0,0,0.0,Duisburg,Bundesliga_2,31.0,25.5,11.0,0.386,11.98,0
2014,8th Finals,4,559814,2015-03-04 18:00:00+00:00,Arminia Bielefeld,188,Werder Bremen,162,1,1,90,SchücoArena,12.0,12.0,1.0,2.0,34.0,16.0,37.0,1.0,-22.0,3.0,0,4,2015-03-07 13:00:00+00:00,Borussia Dortmund II,2,,1,0.0,Bielefeld,Bundesliga_3,37.0,25.3,5.0,0.208,7.7,0
2014,Quarter-finals,3,559819,2015-04-08 17:00:00+00:00,Arminia Bielefeld,188,Borussia Monchengladbach,163,1,1,120,SchücoArena,6.0,6.0,1.0,2.0,34.0,16.0,37.0,1.0,-28.0,3.0,0,4,2015-04-11 12:00:00+00:00,Dynamo Dresden,2,0.0,0,0.0,Bielefeld,Bundesliga_3,37.0,25.3,5.0,0.208,7.7,1
2014,Semi-finals,2,559822,2015-04-29 18:30:00+00:00,Arminia Bielefeld,188,VfL Wolfsburg,161,0,1,90,SchücoArena,5.0,5.0,1.0,2.0,34.0,16.0,37.0,1.0,-29.0,3.0,0,4,2015-05-02 12:00:00+00:00,Holstein Kiel,2,,1,0.0,Bielefeld,Bundesliga_3,37.0,25.3,5.0,0.208,7.7,0
2016,3rd Round,4,57362,2017-02-07 17:30:00+00:00,Arminia Bielefeld,188,FC Astoria Walldorf,1626,1,0,120,Dietmar-Hopp-Sportpark,21.0,0.0,4.0,2.0,30.0,12.0,33.0,15.0,-9.0,3.0,0,4,2017-02-12 12:30:00+00:00,Union Berlin,4,0.0,0,303.0,Bielefeld,Bundesliga_2,32.0,25.9,6.0,0.454,14.53,1
2016,Quarter-finals,3,57355,2017-02-28 17:30:00+00:00,Arminia Bielefeld,188,Eintracht Frankfurt,169,0,0,90,Commerzbank-Arena,16.0,16.0,1.0,2.0,30.0,12.0,33.0,15.0,-14.0,3.0,0,4,2017-03-05 12:30:00+00:00,Erzgebirge AUE,4,,1,216.0,Bielefeld,Bundesliga_2,32.0,25.9,6.0,0.454,14.53,0
2013,8th Finals,4,559878,2013-12-04 19:30:00+00:00,SV Sandhausen,189,Eintracht Frankfurt,169,0,0,90,Commerzbank-Arena,6.0,6.0,1.0,2.0,35.0,17.0,30.0,12.0,-29.0,-5.0,0,4,2013-12-08 12:30:00+00:00,SpVgg Greuther Furth,3,0.0,0,84.0,Sandhausen,Bundesliga_2,30.0,25.9,7.0,0.376,11.28,0
2016,3rd Round,4,57359,2017-02-08 17:30:00+00:00,SV Sandhausen,189,FC Schalke 04,174,0,1,90,Hardtwaldstadion,5.0,5.0,1.0,2.0,31.0,13.0,28.0,10.0,-26.0,-3.0,0,4,2017-02-12 12:30:00+00:00,VfB Stuttgart,3,0.0,0,0.0,Sandhausen,Bundesliga_2,29.0,26.0,8.0,0.415,12.03,0
2022,Round of 16,4,968254,2023-02-07 17:00:00+00:00,SV Sandhausen,189,SC Freiburg,160,0,1,90,BWT-Stadion am Hardtwald,6.0,6.0,1.0,2.0,32.0,14.0,36.0,18.0,-26.0,4.0,0,4,2023-02-12 12:30:00+00:00,Fortuna Dusseldorf,4,0.0,0,0.0,Sandhausen,Bundesliga_2,33.0,27.0,12.0,0.467,15.43,0
2015,3rd Round,4,559755,2015-12-15 19:30:00+00:00,Erzgebirge AUE,190,FC Heidenheim,180,0,1,90,Sparkassen-Erzgebirgsstadion,26.0,8.0,2.0,2.0,35.0,17.0,38.0,2.0,-9.0,3.0,0,4,2015-12-19 13:00:00+00:00,SG Sonnenhof Grossaspach,3,1.0,3,0.0,Aue,Bundesliga_3,30.0,23.8,6.0,0.211,6.33,0
2018,3rd Round,4,57514,2019-02-06 17:30:00+00:00,Holstein Kiel,191,FC Augsburg,170,0,1,90,Holstein-Stadion,12.0,12.0,1.0,2.0,21.0,3.0,24.0,6.0,-9.0,3.0,0,4,2019-02-10 12:30:00+00:00,FC Magdeburg,3,,1,0.0,Kiel,Bundesliga_2,31.0,24.0,8.0,0.804,24.93,0
2020,Round of 16,4,663695,2021-02-02 17:30:00+00:00,Holstein Kiel,191,SV Darmstadt 98,181,1,1,120,Holstein-Stadion,23.0,5.0,2.0,2.0,29.0,11.0,21.0,3.0,-6.0,-8.0,1,4,2021-02-08 19:30:00+00:00,Fortuna Dusseldorf,6,1.0,3,0.0,Kiel,Bundesliga_2,28.0,25.9,5.0,0.763,21.35,1
2020,Quarter-finals,3,675015,2021-03-03 17:30:00+00:00,Holstein Kiel,191,Rot-weiss Essen,1621,1,0,90,Stadion Essen,21.0,0.0,4.0,2.0,29.0,11.0,21.0,3.0,-8.0,-8.0,0,4,2021-03-08 19:30:00+00:00,Hamburger SV,5,,1,382.0,Kiel,Bundesliga_2,28.0,25.9,5.0,0.763,21.35,0
2020,Semi-finals,2,682740,2021-05-01 18:30:00+00:00,Holstein Kiel,191,Borussia Dortmund,165,0,0,90,Signal-Iduna-Park,2.0,2.0,1.0,2.0,29.0,11.0,21.0,3.0,-27.0,-8.0,0,4,2021-05-04 16:30:00+00:00,SV Sandhausen,2,1.0,3,369.0,Kiel,Bundesliga_2,28.0,25.9,5.0,0.763,21.35,0
2012,8th Finals,4,559942,2012-12-19 19:30:00+00:00,1.FC Köln,192,VfB Stuttgart,172,0,0,90,Mercedes-Benz-Arena,6.0,6.0,1.0,1.0,17.0,17.0,23.0,5.0,-11.0,6.0,0,4,2013-02-02 12:00:00+00:00,Erzgebirge AUE,44,1.0,3,287.0,Cologne,Bundesliga_2,31.0,24.0,14.0,0.785,24.35,0
2013,8th Finals,4,559873,2013-12-03 18:00:00+00:00,1.FC Köln,192,Hamburger SV,175,0,0,90,Imtech Arena,7.0,7.0,1.0,2.0,23.0,5.0,19.0,1.0,-16.0,-4.0,0,4,2013-12-07 12:00:00+00:00,FSV Frankfurt,3,1.0,3,372.0,Cologne,Bundesliga_2,29.0,24.4,14.0,1.04,30.25,0
2014,8th Finals,4,559811,2015-03-03 19:30:00+00:00,1.FC Köln,192,SC Freiburg,160,0,0,90,Schwarzwald-Stadion,14.0,14.0,1.0,2.0,19.0,1.0,12.0,12.0,-5.0,-7.0,1,4,2015-03-08 14:30:00+00:00,Eintracht Frankfurt,4,1.0,3,332.0,Cologne,Bundesliga,27.0,25.4,14.0,1.88,50.75,0
2016,3rd Round,4,57363,2017-02-07 17:30:00+00:00,1.FC Köln,192,Hamburger SV,175,0,0,90,Volksparkstadion,10.0,10.0,1.0,1.0,9.0,9.0,5.0,5.0,1.0,-4.0,1,4,2017-02-12 16:30:00+00:00,SC Freiburg,4,0.0,0,372.0,Cologne,Bundesliga,30.0,25.4,14.0,3.87,116.15,0
2017,3rd Round,4,57411,2017-12-19 19:45:00+00:00,1.FC Köln,192,FC Schalke 04,174,0,0,90,VELTINS-Arena (Gelsenkirchen),10.0,10.0,1.0,1.0,5.0,5.0,18.0,18.0,5.0,13.0,0,4,2018-01-14 14:30:00+00:00,Borussia Monchengladbach,25,1.0,3,68.0,Cologne,Bundesliga,38.0,24.5,19.0,2.41,91.73,0
2020,Round of 16,4,655485,2021-02-03 19:45:00+00:00,1.FC Köln,192,Jahn Regensburg,177,0,0,120,Jahnstadion Regensburg,30.0,12.0,2.0,1.0,14.0,14.0,16.0,16.0,16.0,2.0,1,4,2021-02-06 17:30:00+00:00,Borussia Monchengladbach,2,1.0,3,430.0,Cologne,Bundesliga,36.0,24.9,18.0,3.28,118.2,1
2021,Round of 16,4,810123,2022-01-18 17:30:00+00:00,1.FC Köln,192,Hamburger SV,175,0,1,120,RheinEnergieStadion,22.0,4.0,2.0,1.0,16.0,16.0,7.0,7.0,6.0,-9.0,1,4,2022-01-22 17:30:00+00:00,Vfl Bochum,4,,1,0.0,Cologne,Bundesliga,31.0,25.4,13.0,3.2,99.28,1
2014,8th Finals,4,559816,2015-03-04 19:30:00+00:00,Eintracht Braunschweig,744,Bayern Munich,157,0,0,90,Allianz-Arena,1.0,1.0,1.0,1.0,18.0,18.0,24.0,6.0,-17.0,6.0,0,4,2015-03-07 12:00:00+00:00,FC St. Pauli,2,0.0,0,463.0,Braunschweig,Bundesliga_2,32.0,25.5,14.0,0.626,20.03,0
2015,3rd Round,4,559758,2015-12-16 18:00:00+00:00,Eintracht Braunschweig,744,VfB Stuttgart,172,0,0,120,Mercedes-Benz-Arena,14.0,14.0,1.0,2.0,24.0,6.0,26.0,8.0,-10.0,2.0,0,4,2015-12-20 12:30:00+00:00,FC Kaiserslautern,3,,1,399.0,Braunschweig,Bundesliga_2,30.0,25.4,16.0,0.639,19.18,1
2013,8th Finals,4,559872,2013-12-03 18:00:00+00:00,FC Kaiserslautern,745,Union Berlin,182,1,0,90,Stadion An der Alten Försterei,25.0,7.0,2.0,2.0,21.0,3.0,22.0,4.0,4.0,1.0,1,4,2013-12-09 19:15:00+00:00,Fortuna Dusseldorf,6,0.0,0,527.0,Kaiserslautern,Bundesliga_2,32.0,25.2,16.0,0.797,25.5,0
2013,Quarter-finals,3,559882,2014-02-12 18:00:00+00:00,FC Kaiserslautern,745,Bayer Leverkusen,168,1,0,120,BayArena,3.0,3.0,1.0,2.0,21.0,3.0,22.0,4.0,-18.0,1.0,0,4,2014-02-17 19:15:00+00:00,Erzgebirge AUE,5,0.0,0,184.0,Kaiserslautern,Bundesliga_2,32.0,25.2,16.0,0.797,25.5,1
2013,Semi-finals,2,559885,2014-04-16 18:30:00+00:00,FC Kaiserslautern,745,Bayern Munich,157,0,0,90,Allianz-Arena,1.0,1.0,1.0,2.0,21.0,3.0,22.0,4.0,-20.0,1.0,0,4,2014-04-20 11:30:00+00:00,FSV Frankfurt,3,1.0,3,310.0,Kaiserslautern,Bundesliga_2,32.0,25.2,16.0,0.797,25.5,0
2014,8th Finals,4,559809,2015-03-03 18:00:00+00:00,FC Kaiserslautern,745,Bayer Leverkusen,168,0,0,120,BayArena,4.0,4.0,1.0,2.0,22.0,4.0,22.0,4.0,-18.0,0.0,0,4,2015-03-08 12:30:00+00:00,Union Berlin,4,,1,184.0,Kaiserslautern,Bundesliga_2,30.0,23.8,11.0,0.835,25.05,1
2019,3rd Round,4,250170,2020-02-04 17:30:00+00:00,FC Kaiserslautern,745,Fortuna Dusseldorf,158,0,1,90,Fritz-Walter-Stadion,10.0,10.0,1.0,3.0,45.0,9.0,46.0,10.0,-35.0,1.0,0,4,2020-02-08 13:00:00+00:00,Preussen Munster,3,,1,0.0,Kaiserslautern,Bundesliga_3,42.0,24.1,8.0,0.223,9.38,0
2023,Round of 16,4,1141480,2023-12-05 17:00:00+00:00,FC Kaiserslautern,745,FC Nurnberg,171,1,1,90,Fritz-Walter-Stadion,32.0,14.0,2.0,2.0,27.0,9.0,31.0,13.0,5.0,4.0,1,4,2023-12-09 12:00:00+00:00,Hertha Berlin,3,0.0,0,0.0,Kaiserslautern,,,,,,,0
2023,Quarter-finals,3,1147022,2024-01-31 19:45:00+00:00,FC Kaiserslautern,745,Hertha Berlin,159,1,0,90,Olympiastadion Berlin,18.0,18.0,1.0,2.0,27.0,9.0,31.0,13.0,-9.0,4.0,0,4,2024-02-04 12:30:00+00:00,SV Elversberg,3,0.0,0,514.0,Kaiserslautern,,,,,,,0
2023,Semi-finals,2,1184565,2024-04-02 18:45:00+00:00,FC Kaiserslautern,745,FC Saarbrücken,1639,1,0,90,Stadion Ludwigspark,41.0,5.0,3.0,2.0,27.0,9.0,31.0,13.0,14.0,4.0,1,4,2024-04-06 11:00:00+00:00,Hamburger SV,3,0.0,0,,Kaiserslautern,,,,,,,0
2012,8th Finals,4,559935,2012-12-18 18:00:00+00:00,Karlsruher SC,785,SC Freiburg,160,0,1,90,Wildparkstadion,12.0,12.0,1.0,2.0,34.0,16.0,37.0,1.0,-22.0,3.0,0,4,2013-01-26 13:00:00+00:00,VfL Osnabruck,38,1.0,3,0.0,Karlsruhe,Bundesliga_3,32.0,24.3,9.0,0.352,11.25,0
2019,3rd Round,4,250168,2020-02-05 19:45:00+00:00,Karlsruher SC,785,FC Saarbrucken,1639,0,0,120,Hermann-Neuberger-Stadion,21.0,0.0,4.0,3.0,38.0,2.0,33.0,15.0,-17.0,-5.0,0,4,2020-02-08 12:00:00+00:00,Hamburger SV,2,0.0,0,106.0,Karlsruhe,Bundesliga_2,33.0,25.8,10.0,0.299,9.88,1
2021,Round of 16,4,810120,2022-01-18 17:30:00+00:00,Karlsruher SC,785,TSV 1860 Munich,786,1,0,90,Städtisches Stadion an der Grünwalder Straße,40.0,4.0,3.0,2.0,24.0,6.0,30.0,12.0,16.0,6.0,1,4,2022-02-05 12:30:00+00:00,Werder Bremen,17,0.0,0,254.0,Karlsruhe,Bundesliga_2,35.0,25.3,8.0,0.503,17.6,0
2021,Quarter-finals,3,832028,2022-03-02 17:30:00+00:00,Karlsruher SC,785,Hamburger SV,175,0,0,120,Volksparkstadion,22.0,4.0,2.0,2.0,24.0,6.0,30.0,12.0,-2.0,6.0,0,4,2022-03-05 12:30:00+00:00,FC St. Pauli,2,0.0,0,527.0,Karlsruhe,Bundesliga_2,35.0,25.3,8.0,0.503,17.6,1
2012,8th Finals,4,559940,2012-12-19 18:00:00+00:00,TSV 1860 Munich,786,Vfl Bochum,176,0,0,90,rewirpowerSTADION,29.0,11.0,2.0,2.0,24.0,6.0,24.0,6.0,5.0,0.0,1,4,2013-02-04 19:15:00+00:00,FC Kaiserslautern,47,0.0,0,489.0,Munich,Bundesliga_2,33.0,25.5,11.0,0.525,17.33,0
2015,3rd Round,4,559760,2015-12-16 19:30:00+00:00,TSV 1860 Munich,786,Vfl Bochum,176,0,1,90,Allianz-Arena,29.0,11.0,2.0,2.0,34.0,16.0,33.0,15.0,-5.0,-1.0,0,4,2015-12-20 12:30:00+00:00,SC Freiburg,3,0.0,0,0.0,Munich,Bundesliga_2,36.0,25.1,16.0,0.476,17.13,0
2016,3rd Round,4,57358,2017-02-08 17:30:00+00:00,TSV 1860 Munich,786,Sportfreunde Lotte,1323,0,0,90,Frimo Stadion,21.0,0.0,4.0,2.0,33.0,15.0,34.0,16.0,-12.0,1.0,0,4,2017-02-11 12:00:00+00:00,Karlsruher SC,2,1.0,3,532.0,Munich,Bundesliga_2,39.0,25.3,22.0,0.413,16.1,0
2021,Round of 16,4,810120,2022-01-18 17:30:00+00:00,TSV 1860 Munich,786,Karlsruher SC,785,0,1,90,Städtisches Stadion an der Grünwalder Straße,24.0,6.0,2.0,3.0,40.0,4.0,40.0,4.0,-16.0,0.0,0,4,2022-01-30 12:00:00+00:00,FC Viktoria Koln,11,1.0,3,0.0,Munich,Bundesliga_3,34.0,24.0,6.0,0.185,6.28,0
2015,3rd Round,4,559753,2015-12-15 18:00:00+00:00,SpVgg Unterhaching,1314,Bayer Leverkusen,168,0,1,90,Alpenbauer Sportpark,4.0,4.0,1.0,3.0,55.0,19.0,21.0,0.0,-51.0,-34.0,0,4,2017-07-22 12:00:00+00:00,Werder Bremen II,584,0.0,0,0.0,Unterhaching,,,,,,,0
2021,Round of 16,4,810124,2022-01-19 17:30:00+00:00,Hansa Rostock,1321,RB Leipzig,173,0,0,90,Red Bull Arena,2.0,2.0,1.0,3.0,38.0,2.0,31.0,13.0,-36.0,-7.0,0,4,2022-01-22 12:30:00+00:00,FC Heidenheim,2,,1,308.0,Rostock,Bundesliga_2,35.0,26.3,8.0,0.386,13.5,0
2016,3rd Round,4,57358,2017-02-08 17:30:00+00:00,Sportfreunde Lotte,1323,TSV 1860 Munich,786,1,1,90,Frimo Stadion,33.0,15.0,2.0,4.0,21.0,0.0,48.0,12.0,12.0,27.0,0,4,2017-02-18 13:00:00+00:00,Rot-weiss Erfurt,9,1.0,3,0.0,Lotte,Bundesliga_3,26.0,25.8,3.0,0.179,4.65,0
2016,Quarter-finals,3,57352,2017-03-14 17:30:00+00:00,Sportfreunde Lotte,1323,Borussia Dortmund,165,0,1,90,Stadion an der Bremer Brücke,2.0,2.0,1.0,4.0,21.0,0.0,48.0,12.0,-19.0,27.0,0,4,2017-03-19 13:00:00+00:00,Hallescher FC,4,,1,0.0,Lotte,Bundesliga_3,26.0,25.8,3.0,0.179,4.65,0
2014,8th Finals,4,559810,2015-03-03 18:00:00+00:00,VfR Aalen,1327,1899 Hoffenheim,167,0,1,90,Scholz Arena,9.0,9.0,1.0,2.0,29.0,11.0,36.0,18.0,-20.0,7.0,0,4,2015-03-07 12:00:00+00:00,SpVgg Greuther Furth,3,,1,0.0,Aalen,Bundesliga_2,33.0,25.6,8.0,0.385,12.7,0
2020,Round of 16,4,663694,2021-02-02 17:30:00+00:00,Rot-weiss Essen,1621,Bayer Leverkusen,168,1,1,120,Stadion Essen,5.0,5.0,1.0,4.0,21.0,0.0,21.0,0.0,-16.0,0.0,0,4,2022-07-23 12:00:00+00:00,SV Elversberg,535,0.0,0,0.0,Essen,,,,,,,1
2020,Quarter-finals,3,675015,2021-03-03 17:30:00+00:00,Rot-weiss Essen,1621,Holstein Kiel,191,0,1,90,Stadion Essen,29.0,11.0,2.0,4.0,21.0,0.0,21.0,0.0,8.0,0.0,1,4,2022-07-23 12:00:00+00:00,SV Elversberg,506,0.0,0,0.0,Essen,,,,,,,0
2012,8th Finals,4,559937,2012-12-18 19:30:00+00:00,Kickers Offenbach,1628,Fortuna Dusseldorf,158,1,1,90,Sparda-Bank-Hessen-Stadion,21.0,3.0,2.0,3.0,44.0,8.0,51.0,15.0,-23.0,7.0,0,4,2013-01-25 18:00:00+00:00,Arminia Bielefeld,37,0.0,0,0.0,Offenbach am Main,Bundesliga_3,29.0,24.8,3.0,0.223,6.48,0
2012,Quarter-finals,3,559944,2013-02-26 19:30:00+00:00,Kickers Offenbach,1628,VfL Wolfsburg,161,0,1,90,Sparda-Bank-Hessen-Stadion,8.0,8.0,1.0,3.0,44.0,8.0,51.0,15.0,-36.0,7.0,0,4,2013-03-02 13:00:00+00:00,Karlsruher SC,3,0.0,0,0.0,Offenbach am Main,Bundesliga_3,29.0,24.8,3.0,0.223,6.48,0
2013,8th Finals,4,559875,2013-12-03 19:30:00+00:00,FC Saarbrucken,1639,Borussia Dortmund,165,0,1,90,Stadion Ludwigspark,2.0,2.0,1.0,3.0,47.0,11.0,56.0,20.0,-45.0,9.0,0,4,2013-12-07 13:00:00+00:00,Rot-weiss Erfurt,3,1.0,3,0.0,Saarbrücken,Bundesliga_3,41.0,25.1,5.0,0.168,6.88,0
2019,3rd Round,4,250168,2020-02-05 19:45:00+00:00,FC Saarbrucken,1639,Karlsruher SC,785,1,1,120,Hermann-Neuberger-Stadion,38.0,2.0,3.0,4.0,21.0,0.0,21.0,0.0,17.0,0.0,1,4,2020-09-19 12:00:00+00:00,VfB Lubeck,226,,1,0.0,Saarbrücken,,,,,,,1
2019,Quarter-finals,3,324067,2020-03-03 17:30:00+00:00,FC Saarbrucken,1639,Fortuna Dusseldorf,158,1,1,120,Hermann-Neuberger-Stadion,10.0,10.0,1.0,4.0,21.0,0.0,21.0,0.0,-11.0,0.0,0,4,2020-09-19 12:00:00+00:00,VfB Lubeck,199,,1,0.0,Saarbrücken,,,,,,,1
2019,Semi-finals,2,354883,2020-06-09 18:45:00+00:00,FC Saarbrucken,1639,Bayer Leverkusen,168,0,1,90,Hermann-Neuberger-Stadion,4.0,4.0,1.0,4.0,21.0,0.0,21.0,0.0,-17.0,0.0,0,4,2020-09-19 12:00:00+00:00,VfB Lubeck,101,,1,0.0,Saarbrücken,,,,,,,0
2023,Round of 16,4,1141475,2023-12-06 17:00:00+00:00,FC Saarbrücken,1639,Eintracht Frankfurt,169,1,1,90,Stadion Ludwigspark,7.0,7.0,1.0,3.0,41.0,5.0,41.0,5.0,-34.0,0.0,0,4,2023-12-09 13:00:00+00:00,Freiburg II,2,1.0,3,0.0,,,,,,,,0
2023,Quarter-finals,3,1147021,2024-03-12 19:30:00+00:00,FC Saarbrücken,1639,Borussia Monchengladbach,163,1,1,90,Stadion Ludwigspark,10.0,10.0,1.0,3.0,41.0,5.0,41.0,5.0,-31.0,0.0,0,4,2024-03-16 13:00:00+00:00,MSV Duisburg,3,0.0,0,0.0,,,,,,,,0
2023,Semi-finals,2,1184565,2024-04-02 18:45:00+00:00,FC Saarbrücken,1639,FC Kaiserslautern,745,0,1,90,Stadion Ludwigspark,27.0,9.0,2.0,3.0,41.0,5.0,41.0,5.0,-14.0,0.0,0,4,2024-04-07 11:30:00+00:00,Dynamo Dresden,4,1.0,3,0.0,,,,,,,,0
2019,3rd Round,4,250171,2020-02-05 17:30:00+00:00,Verl,4265,Union Berlin,182,0,1,90,SPORTCLUB Arena,21.0,3.0,2.0,4.0,21.0,0.0,21.0,0.0,0.0,0.0,0,4,2020-09-19 12:00:00+00:00,SV Wehen,226,,1,0.0,Verl,,,,,,,0
